PacketSeqNo,GeneratingTime,ArrivalTime,MulticastIdx
320,32.6080610752,35.6129360199,1
321,32.7130150795,35.7205710411,1
322,32.8151469231,35.8211231232,1
323,32.9171700478,35.9228789806,1
324,33.0190429688,36.0248551369,1
325,33.1210150719,36.1259839535,1
326,33.2228181362,36.229929924,1
327,33.3250710964,36.331608057,1
328,33.4273240566,36.4346110821,1
329,33.5291280746,36.5364880562,1
330,33.6308140755,36.6390850544,1
331,33.7327029705,36.7385680676,1
332,33.8348450661,36.839220047,1
333,33.9368801117,36.9421510696,1
334,34.0390899181,37.0457129478,1
335,34.1407449245,37.1465940475,1
336,34.2424209118,37.2492411137,1
337,34.3440139294,37.35009408,1
338,34.4458110332,37.4519250393,1
339,34.5476820469,37.5549149513,1
340,34.6496241093,37.6568450928,1
341,34.751584053,37.7579450607,1
342,34.8531560898,37.8588521481,1
343,34.9547150135,37.960201025,1
344,35.0564119816,38.0605900288,1
345,35.1579880714,38.1639430523,1
346,35.2635290623,38.2731831074,1
347,35.3652069569,38.3718390465,1
348,35.4670190811,38.4733700752,1
349,35.5688269138,38.5745739937,1
350,35.6705949306,38.675180912,1
351,35.7728841305,38.7799620628,1
352,35.874792099,38.8820989132,1
353,35.9764940739,38.9823799133,1
354,36.0785019398,39.0839519501,1
355,36.1804020405,39.1892409325,1
356,36.2821259499,39.2871539593,1
357,36.3839700222,39.3904759884,1
358,36.4862649441,39.4925229549,1
359,36.5882399082,39.5956060886,1
360,36.6898219585,39.6954460144,1
361,36.7924339771,39.7975380421,1
362,36.8940050602,39.8993480206,1
363,36.9956760406,40.0011229515,1
364,37.0974979401,40.1045930386,1
365,37.1994900703,40.207062006,1
366,37.3014431,40.3083519936,1
367,37.4039261341,40.4093689919,1
368,37.5057330132,40.5109159946,1
369,37.6077129841,40.613920927,1
370,37.7097079754,40.7169210911,1
371,37.8121290207,40.8183619976,1
372,37.9145181179,40.9218420982,1
373,38.0161149502,41.0227029324,1
374,38.1176629066,41.1239690781,1
375,38.2194111347,41.2254750729,1
376,38.3220491409,41.3276801109,1
377,38.4249279499,41.4315500259,1
378,38.5265700817,41.5321280956,1
379,38.6284050941,41.6351630688,1
380,38.7323749065,41.7394599915,1
381,38.8349130154,41.8416759968,1
382,38.9377570152,41.9446260929,1
383,39.039773941,42.0439689159,1
384,39.1419169903,42.1477689743,1
385,39.243917942,42.2480609417,1
386,39.3460760117,42.3514051437,1
387,39.4480919838,42.4555740356,1
388,39.5499649048,42.5581071377,1
389,39.6515760422,42.6608240604,1
390,39.7538900375,42.7595019341,1
391,39.8557589054,42.8601911068,1
392,39.9578239918,42.9635550976,1
393,40.0596010685,43.0658619404,1
394,40.1619000435,43.1665999889,1
395,40.2637970448,43.280657053,1
396,40.3659241199,43.3715851307,1
397,40.4677360058,43.4719970226,1
398,40.5697889328,43.5757830143,1
399,40.6714351177,43.6784110069,1
400,40.7735660076,43.7806551456,1
401,40.8754429817,43.8802859783,1
402,40.9778730869,43.9834721088,1
403,41.0803000927,44.0856990814,1
404,41.1824150085,44.1913769245,1
405,41.2842719555,44.2927210331,1
406,41.3861889839,44.3953969479,1
407,41.4881820679,44.4941310883,1
408,41.5897240639,44.5960240364,1
409,41.6914100647,44.6968970299,1
410,41.7931940556,44.798099041,1
411,41.8950510025,44.9019799232,1
412,41.997095108,45.0044369698,1
413,42.0994250774,45.1064629555,1
414,42.2027890682,45.2090709209,1
415,42.3047139645,45.3099939823,1
416,42.4065520763,45.4122531414,1
417,42.5086510181,45.5152831078,1
418,42.6106159687,45.6174371243,1
419,42.712526083,45.7184081078,1
420,42.8188369274,45.8252789974,1
421,42.9205000401,45.9265420437,1
422,43.0224189758,46.0283610821,1
423,43.1243400574,46.1310601234,1
424,43.2270441055,46.2353191376,1
425,43.3289809227,46.3346951008,1
426,43.4313189983,46.4386160374,1
427,43.5331361294,46.5402181149,1
428,43.6348590851,46.6443350315,1
429,43.736921072,46.7444400787,1
430,43.8387930393,46.8458371162,1
431,43.940513134,46.946600914,1
432,44.0427420139,47.0481040478,1
433,44.1445910931,47.1501460075,1
434,44.246614933,47.2549219131,1
435,44.3483870029,47.3544149399,1
436,44.4505429268,47.4582409859,1
437,44.5523149967,47.5598740578,1
438,44.6545329094,47.6592199802,1
439,44.7565369606,47.7621450424,1
440,44.8582410812,47.8641810417,1
441,44.9599809647,47.9677040577,1
442,45.0620989799,48.0686900616,1
443,45.164233923,48.1712019444,1
444,45.266575098,48.2720191479,1
445,45.3686830997,48.3740570545,1
446,45.4704270363,48.480173111,1
447,45.5720460415,48.579241991,1
448,45.6738979816,48.6809539795,1
449,45.7772400379,48.7837510109,1
450,45.879324913,48.8836500645,1
451,45.9812800884,48.9871070385,1
452,46.0838530064,49.0930521488,1
453,46.1867721081,49.1945741177,1
454,46.2886230946,49.2957360744,1
455,46.3902189732,49.3961529732,1
456,46.4920139313,49.4972419739,1
457,46.5937490463,49.5994570255,1
458,46.6955490112,49.7023999691,1
459,51.7141001225,54.7212359905,2
460,51.8189201355,54.8244199753,2
461,51.9214689732,54.9268801212,2
462,52.0244040489,55.0294079781,2
463,52.1270360947,55.1326310635,2
464,52.2303500175,55.2381291389,2
465,52.332955122,55.3381631374,2
466,52.4354639053,55.441587925,2
467,52.5383601189,55.543489933,2
468,52.6409571171,55.6468799114,2
469,52.7436609268,55.7504811287,2
470,52.8461260796,55.851555109,2
471,52.9490311146,55.9564709663,2
472,53.0529649258,56.0667181015,2
473,53.1551160812,56.15949893,2
474,53.2578270435,56.2632110119,2
475,53.3613100052,56.3673639297,2
476,53.4635081291,56.4705629349,2
477,53.5669231415,56.5726900101,2
478,53.6702280045,56.6780071259,2
479,53.7790229321,56.7854261398,2
480,53.8818120956,56.888669014,2
481,53.985574007,56.9923329353,2
482,54.0895369053,57.0947070122,2
483,54.1927680969,57.2000420094,2
484,54.2958641052,57.3024311066,2
485,54.3978641033,57.4055941105,2
486,54.4998700619,57.5082950592,2
487,54.602191925,57.6102640629,2
488,54.704075098,57.7097511292,2
489,54.8060381413,57.8122069836,2
490,54.9085741043,57.9145579338,2
491,55.0104601383,58.0174901485,2
492,55.1127810478,58.122492075,2
493,55.2155849934,58.2221369743,2
494,55.317412138,58.3229579926,2
495,55.4191701412,58.4254219532,2
496,55.5216109753,58.5279240608,2
497,55.6233561039,58.6281609535,2
498,55.7253620625,58.7321460247,2
499,55.8275129795,58.8376460075,2
500,55.9298210144,58.9370970726,2
501,56.0321960449,59.0390939713,2
502,56.1343259811,59.1407029629,2
503,56.2365310192,59.2427110672,2
504,56.3384799957,59.344176054,2
505,56.4403409958,59.4454550743,2
506,56.5429301262,59.5481770039,2
507,56.6447870731,59.6520090103,2
508,56.7467880249,59.7542939186,2
509,56.8491930962,59.8560390472,2
510,56.9518990517,59.95789814,2
511,57.0542099476,60.0591349602,2
512,57.1567530632,60.1621351242,2
513,57.2591099739,60.2655289173,2
514,57.3614270687,60.3669271469,2
515,57.4639530182,60.47260499,2
516,57.5662069321,60.5728540421,2
517,57.6686909199,60.676527977,2
518,57.7708439827,60.7760419846,2
519,57.8732860088,60.8808600903,2
520,57.9761841297,60.9810869694,2
521,58.0796079636,61.08725214,2
522,58.1835339069,61.1896080971,2
523,58.2867660522,61.2958440781,2
524,58.3890609741,61.3947730064,2
525,58.4911170006,61.501224041,2
526,58.5940659046,61.6000900269,2
527,58.6962890625,61.7029180527,2
528,58.7987670898,61.8092720509,2
529,58.903222084,61.9093720913,2
530,59.006426096,62.0121359825,2
531,59.1092729568,62.1196169853,2
532,59.2124071121,62.2231190205,2
533,59.3148479462,62.3207759857,2
534,59.4174981117,62.4254570007,2
535,59.5200591087,62.5263969898,2
536,59.6223549843,62.6284489632,2
537,59.7251751423,62.7329170704,2
538,59.8292961121,62.8347289562,2
539,59.9318299294,62.937474966,2
540,60.034537077,63.0417330265,2
541,60.1386930943,63.147315979,2
542,60.2424790859,63.2514801025,2
543,60.3448770046,63.3516280651,2
544,60.4475109577,63.4531540871,2
545,60.5495591164,63.5577709675,2
546,60.6520829201,63.657695055,2
547,60.7564709187,63.7621021271,2
548,60.8589589596,63.8654489517,2
549,60.9616830349,63.9672369957,2
550,61.064316988,64.0695610046,2
551,61.1682391167,64.175796032,2
552,61.2708060741,64.2758851051,2
553,61.373650074,64.3791749477,2
554,61.4767251015,64.5171470642,2
555,61.57929492,64.5891990662,2
556,61.6833209991,64.689868927,2
557,61.7860541344,64.7942619324,2
558,61.8893809319,64.8961639404,2
559,61.9929130077,65.0009839535,2
560,62.0957629681,65.1031680107,2
561,62.1978619099,65.2040259838,2
562,62.3007280827,65.3090109825,2
563,62.4040439129,65.4110300541,2
564,62.5074789524,65.5137529373,2
565,62.6095740795,65.6153709888,2
566,62.7123861313,65.7180359364,2
567,62.8153231144,65.8210690022,2
568,62.9185979366,65.9261169434,2
569,63.0210781097,66.0264909267,2
570,63.1235380173,66.1289849281,2
571,63.22595191,66.2308120728,2
572,63.3282940388,66.3337800503,2
573,63.4315769672,66.4372141361,2
574,63.5345449448,66.5404400826,2
575,63.6368689537,66.6441450119,2
576,63.7424960136,66.7491281033,2
577,63.845279932,66.8544850349,2
578,63.9477319717,66.954654932,2
579,64.0498380661,67.0604419708,2
580,64.1525380611,67.1599349976,2
581,64.2556240559,67.2624359131,2
582,64.3585650921,67.3647360802,2
583,64.4614140987,67.4682509899,2
584,64.5636000633,67.5688979626,2
585,64.6664071083,67.673074007,2
586,64.769133091,67.7767870426,2
587,64.8714959621,67.8777859211,2
588,64.9750740528,67.9801030159,2
589,65.0809690952,68.0872340202,2
590,65.1835401058,68.1920521259,2
591,65.286411047,68.2932519913,2
592,65.3898599148,68.3980529308,2
593,65.4928200245,68.5007200241,2
594,65.595484972,68.6028211117,2
595,65.6986179352,68.7052900791,2
596,65.8012859821,68.8096721172,2
597,65.9044449329,68.911221981,2
598,66.0076360703,69.0138380527,2
599,66.111246109,69.1163229942,2
600,66.2145879269,69.2229869366,2
601,66.3186280727,69.3254520893,2
602,66.421569109,69.4287769794,2
603,66.5241811275,69.5328760147,2
604,66.627104044,69.6355879307,2
605,66.7321240902,69.7404170036,2
606,66.8347439766,69.8419709206,2
607,66.9377961159,69.9451041222,2
608,67.0409009457,70.0461010933,2
609,67.143654108,70.1501989365,2
610,67.2465200424,70.253287077,2
611,67.3490059376,70.3546090126,2
612,67.4521291256,70.4576780796,2
613,67.5557599068,70.5647189617,2
614,67.6600160599,70.6669809818,2
615,67.7628490925,70.7691221237,2
616,67.8661420345,70.8740050793,2
617,67.9690430164,70.9778051376,2
618,68.0721790791,71.0785980225,2
619,68.1755039692,71.1860051155,2
620,68.2795751095,71.2857270241,2
621,68.3828930855,71.392193079,2
622,68.4863569736,71.4947991371,2
623,68.5905840397,71.6007010937,2
624,68.6932411194,71.6985919476,2
625,68.7959849834,71.8013269901,2
626,68.8986060619,71.9043300152,2
627,69.0009300709,72.0071499348,2
628,69.1039030552,72.1099069118,2
629,69.2063369751,72.2116961479,2
630,69.3099269867,72.3156709671,2
631,69.4133069515,72.418544054,2
632,69.5158390999,72.5215470791,2
633,69.6181471348,72.6244521141,2
634,69.7208509445,72.7306849957,2
635,69.8239350319,72.830258131,2
636,69.9264681339,72.9352049828,2
637,70.0292870998,73.0354630947,2
638,70.1326830387,73.1388499737,2
639,70.2352650166,73.2425379753,2
640,70.3388750553,73.3478519917,2
641,70.4421639442,73.4488070011,2
642,70.5457639694,73.5527939796,2
643,70.6483421326,73.6560771465,2
644,70.7510790825,73.7563560009,2
645,70.8544669151,73.8603971004,2
646,70.9573800564,73.9644191265,2
647,71.0618789196,74.0676760674,2
648,71.164773941,74.170593977,2
649,71.2676141262,74.2766489983,2
650,71.3710820675,74.3784070015,2
651,71.4739170074,74.4827561378,2
652,71.5770590305,74.5827209949,2
653,71.680243969,74.6888890266,2
654,71.7830719948,74.7888650894,2
655,71.8854551315,74.8923869133,2
656,71.9881019592,74.9938640594,2
657,72.090045929,75.0972530842,2
658,72.1933150291,75.1990840435,2
659,72.2967391014,75.3032410145,2
660,72.3992609978,75.4052989483,2
661,72.5029680729,75.5105509758,2
662,72.606169939,75.6132071018,2
663,72.7089500427,75.7158689499,2
664,72.8120570183,75.821393013,2
665,72.9160709381,75.9215171337,2
666,73.0189659595,76.0245399475,2
667,73.1212360859,76.1280369759,2
668,73.2240719795,76.2335710526,2
669,73.3278059959,76.3341040611,2
670,73.4309840202,76.4384469986,2
671,73.5335140228,76.5431680679,2
672,73.6365549564,76.6419401169,2
673,73.7385671139,76.7452170849,2
674,73.8410639763,76.846957922,2
675,73.9436819553,76.9494271278,2
676,74.0473749638,77.0530190468,2
677,74.1497790813,77.1564810276,2
678,74.251953125,77.2579219341,2
679,74.3545601368,77.3606181145,2
680,74.4577600956,77.4642400742,2
681,74.5620789528,77.5715470314,2
682,74.6670730114,77.6767730713,2
683,74.7699460983,77.7764160633,0
684,74.8728570938,77.8806040287,0
685,74.9757330418,77.9837269783,0
686,75.079282999,78.085999012,0
687,75.1824119091,78.1895110607,0
688,75.2857720852,78.296325922,0
689,75.3895709515,78.3958570957,0
690,75.4924049377,78.5004110336,0
691,75.5948009491,78.6044640541,0
692,75.6972141266,78.7031581402,0
693,75.7997460365,78.805866003,0
694,75.902684927,78.9090509415,0
695,76.0058989525,79.0120151043,0
696,76.1095340252,79.1153690815,0
697,76.2122409344,79.2189619541,0
698,76.3157260418,79.3229300976,0
699,76.418389082,79.4281730652,0
700,76.5212581158,79.5272600651,0
701,76.6236989498,79.6294291019,0
702,76.7264311314,79.7346351147,0
703,76.8288750648,79.8350551128,0
704,76.9318580627,79.9385130405,0
705,77.0349740982,80.0411350727,0
706,77.1378340721,80.1441249847,0
707,77.2403290272,80.2459819317,0
708,77.3426880836,80.3478109837,0
709,77.4452910423,80.4513339996,0
710,77.5481350422,80.5552489758,0
711,77.6504640579,80.6561260223,0
712,77.7536461353,80.7602310181,0
713,77.8563699722,80.8627970219,0
714,77.9588220119,80.9644160271,0
715,78.0611970425,81.0701830387,0
716,78.1642401218,81.1698839664,0
717,78.2670960426,81.2732810974,0
718,78.3694999218,81.3757181168,0
719,78.4717469215,81.4770629406,0
720,78.5744540691,81.5811750889,0
721,78.6771829128,81.683617115,0
722,78.7796700001,81.7864699364,0
723,78.8823740482,81.8878569603,0
724,78.9849429131,81.9925100803,0
725,79.0870289803,82.0923030376,0
726,79.1902749538,82.195526123,0
727,79.2926740646,82.2988779545,0
728,79.396034956,82.4031569958,0
729,79.4994940758,82.5056970119,0
730,79.6026780605,82.6111829281,0
731,79.7053229809,82.7131619453,0
732,79.8079009056,82.8150849342,0
733,79.9102120399,82.9157829285,0
734,80.0127310753,83.0195159912,0
735,80.1155250072,83.1213190556,0
736,80.2186629772,83.2255630493,0
737,80.3208310604,83.3260109425,0
738,80.4231100082,83.4295630455,0
739,80.525537014,83.5341520309,0
740,80.6281149387,83.6356260777,0
741,80.7309470177,83.7382810116,0
742,80.8353340626,83.8422579765,0
743,80.9382200241,83.9439759254,0
744,81.0407049656,84.050162077,0
745,81.1430649757,84.1485481262,0
746,81.2454631329,84.2518370152,0
747,81.3479800224,84.3534030914,0
748,81.4505119324,84.4566600323,0
749,81.5532240868,84.5611519814,0
750,81.6567630768,84.6630311012,0
751,81.759321928,84.7643821239,0
752,81.8625760078,84.8726630211,0
753,81.9655001163,84.9739649296,0
754,82.0698549747,85.0749261379,0
755,82.1722960472,85.1777739525,0
756,82.2747960091,85.2840790749,0
757,82.3774321079,85.3837850094,0
758,82.4801120758,85.4878399372,0
759,82.5831840038,85.5949859619,0
760,82.6862719059,85.6939520836,0
761,82.7885711193,85.7952020168,0
762,82.890597105,85.8968300819,0
763,82.9931800365,86.0007030964,0
764,83.0961890221,86.1016850471,0
765,83.1990320683,86.2062411308,0
766,83.3027939796,86.3086469173,0
767,83.4055070877,86.4111881256,0
768,83.5079989433,86.5129890442,0
769,83.6104910374,86.6168630123,0
770,83.7130930424,86.7184050083,0
771,83.8163890839,86.8229551315,0
772,83.9194579124,86.9241471291,0
773,84.0220010281,87.0307109356,0
774,84.1245849133,87.1302890778,0
775,84.2275509834,87.2338080406,0
776,84.330780983,87.3428649902,0
777,84.4337611198,87.4398880005,0
