PacketSeqNo,ArrivalTime,MulticastIdx
624,41.6041948795,1
661,41.6056098938,1
625,41.6571719646,1
662,41.6613008976,1
663,41.7017819881,1
626,41.7245559692,1
664,41.7407228947,1
665,41.788697958,1
627,41.7901148796,1
666,41.8325119019,1
628,41.8338999748,1
667,41.8863339424,1
629,41.8958339691,1
630,41.9441328049,1
668,41.9455208778,1
631,42.0015358925,1
669,42.0043618679,1
632,42.0602807999,1
670,42.0729467869,1
671,42.1097729206,1
672,42.1807579994,1
673,42.2216749191,1
674,42.2690229416,1
452,42.3451678753,2
453,42.3465259075,2
454,42.3601357937,2
455,42.4046897888,2
456,42.4878978729,2
457,42.5639808178,2
458,42.6186327934,2
459,42.6682109833,2
460,42.7162468433,2
461,42.7612569332,2
462,42.8001539707,2
463,42.8442828655,2
464,42.892343998,2
465,42.947988987,2
466,43.0160939693,2
467,43.0342948437,2
468,43.1009118557,2
469,43.1480360031,2
470,43.1882460117,2
471,43.2277998924,2
472,43.2799038887,2
473,43.3502719402,2
474,43.4131538868,2
475,43.4639909267,2
476,43.5610809326,0
477,43.5800468922,0
478,43.6282048225,0
479,43.6883850098,0
480,43.7361497879,0
481,43.8041398525,0
482,43.8641519547,0
483,43.9280779362,0
535,44.0927269459,0
536,44.1484599113,0
537,44.1923968792,0
538,44.2561268806,0
405,44.3084228039,0
406,44.3843789101,0
407,44.4163498878,0
408,44.472755909,0
409,44.524148941,0
410,44.5682759285,0
411,44.6445808411,0
412,44.7159349918,0
413,44.7420079708,0
414,44.7922968864,0
415,44.8403999805,0
416,44.8762049675,0
417,44.9326648712,0
418,44.9860799313,0
419,45.0370059013,0
727,45.1149418354,3
728,45.1610608101,3
729,45.2086369991,3
730,45.2409999371,3
731,45.2810549736,3
732,45.3249828815,3
733,45.3845210075,3
734,45.4461598396,3
735,45.5047039986,3
736,45.5532159805,3
737,45.6008148193,3
738,45.668836832,3
739,45.7207379341,3
740,45.7768619061,3
741,45.8605728149,3
742,45.8976838589,3
743,45.946313858,3
744,46.0139899254,3
745,46.0604188442,3
746,46.1129097939,3
747,46.1568717957,3
748,46.2054347992,3
749,46.2573218346,3
750,46.3126049042,3
751,46.361604929,3
752,46.4261558056,1
753,46.4645769596,1
754,46.5166728497,1
755,46.5755097866,1
756,46.6246190071,1
757,46.7009489536,1
758,46.7763559818,1
759,46.8643069267,1
760,46.9166629314,1
761,46.9679968357,1
762,47.0057308674,1
763,47.0518260002,1
764,47.1244709492,1
765,47.1680529118,1
766,47.2439508438,1
767,47.3362669945,1
768,47.3922219276,1
769,47.4811789989,3
770,47.4880738258,3
771,47.5321638584,3
772,47.6075809002,3
773,47.6749649048,3
774,47.7483599186,3
775,47.7783269882,3
776,47.847796917,3
777,47.8927459717,3
778,47.952092886,3
779,48.0004229546,3
780,48.0481209755,3
781,48.1163449287,3
570,49.64138484,2
816,49.6453948021,2
571,49.6679849625,2
817,49.7009549141,2
572,49.7361660004,2
818,49.7728338242,2
573,49.80387187,2
819,49.8285038471,2
574,49.8563427925,2
820,49.8764398098,2
575,49.9281389713,2
821,49.932653904,2
822,49.9888968468,2
576,49.990254879,2
823,50.0088949203,2
577,50.0361528397,2
824,50.0570969582,2
578,50.0881748199,2
825,50.1171419621,2
579,50.1407179832,2
826,50.1657969952,2
827,50.2112679482,2
580,50.2127008438,2
581,50.2613279819,2
828,50.2845718861,2
582,50.3041768074,2
583,50.3290529251,2
829,50.3329758644,2
830,50.3693139553,2
584,50.3841629028,2
831,50.4130358696,2
585,50.4156868458,2
832,50.4617447853,2
586,50.464056015,2
833,50.5082979202,2
587,50.528428793,2
834,50.5427548885,2
588,50.596036911,2
835,50.5974128246,2
836,50.6874308586,0
589,50.6902718544,0
837,50.7139527798,0
590,50.7322278023,0
838,50.7565498352,0
591,50.7720348835,0
839,50.8056797981,0
592,50.8076558113,0
593,50.8522148132,0
840,50.86459589,0
594,50.900261879,0
841,50.9095439911,0
842,50.9409499168,0
595,50.9440999031,0
596,50.988132,0
843,50.9928948879,0
844,51.0406649113,0
597,51.0601649284,0
845,51.0860168934,0
598,51.1083908081,0
846,51.1246418953,0
599,51.1528849602,0
847,51.1606519222,0
600,51.2001888752,0
848,51.2046439648,0
601,51.2370529175,0
849,51.2564938068,0
602,51.2921779156,0
603,51.3441238403,0
604,51.397908926,0
605,51.4610698223,0
606,51.5121879578,0
607,51.5800738335,0
608,51.6321949959,0
609,51.6891419888,0
610,51.7508749962,0
611,51.8261528015,0
612,51.8759539127,0
613,51.9200220108,0
733,52.307259798,2
734,52.3491818905,2
735,52.4125268459,2
736,52.4620008469,2
737,52.5049848557,2
738,52.5530338287,2
739,52.600799799,2
740,52.6484630108,2
741,52.7070939541,2
742,52.769258976,2
743,52.8164608479,2
744,52.8607869148,2
745,52.908010006,2
746,52.9321069717,2
747,52.9801549911,2
748,53.0440599918,2
749,53.1281290054,2
750,53.1601178646,2
751,53.2000389099,2
752,53.2217857838,2
753,53.2775390148,2
754,53.3257927895,2
755,53.3803699017,2
756,53.4320619106,2
757,53.4762599468,2
586,53.5203459263,2
587,53.5680088997,0
588,53.5859889984,0
589,53.6413519382,0
590,53.713862896,0
591,53.7691948414,0
592,53.8291318417,0
593,53.8799629211,0
594,53.9284319878,0
595,53.9878778458,0
596,54.0562698841,0
597,54.1083128452,0
598,54.1523618698,0
599,54.2057328224,0
600,54.2443189621,0
601,54.3482079506,0
602,54.3564968109,0
603,54.3866038322,0
604,54.4323589802,0
605,54.4732089043,0
606,54.5124969482,0
607,54.5564188957,0
608,54.6049318314,0
609,54.6263189316,0
610,54.6884839535,0
611,54.7324438095,0
612,54.7682459354,0
613,54.8162548542,0
659,54.8683128357,0
660,54.9202477932,0
661,54.976503849,0
925,55.0824677944,3
926,55.1178758144,3
846,55.1211259365,3
847,55.1602938175,3
927,55.1726739407,3
848,55.2003087997,3
928,55.2252287865,3
849,55.2520058155,3
929,55.2768929005,3
758,55.3003108501,3
930,55.3209939003,3
759,55.3524999619,3
931,55.3689129353,3
932,55.4092838764,3
760,55.4162509441,3
933,55.4498147964,3
761,55.4640779495,3
934,55.508507967,3
762,55.5169508457,3
763,55.5603079796,3
935,55.5646247864,3
936,55.5967519283,3
764,55.6161878109,3
937,55.640860796,3
765,55.6922328472,3
938,55.7010200024,3
766,55.760065794,3
939,55.7650020123,3
767,55.8084979057,3
940,55.8207688332,3
941,55.8689680099,3
768,55.873418808,3
942,55.927120924,3
769,55.934401989,3
943,55.9765279293,3
944,56.0058348179,3
770,56.0123507977,3
771,56.052770853,3
945,56.0617678165,3
946,56.105175972,3
772,56.1081149578,3
947,56.1447219849,3
773,56.1763029099,3
948,56.1816449165,3
949,56.2169449329,3
774,56.2353188992,1
950,56.2610919476,1
775,56.2802557945,1
951,56.3299739361,1
776,56.3606648445,1
952,56.3897378445,1
777,56.4018628597,1
953,56.4295299053,1
778,56.4489269257,1
954,56.4925339222,1
779,56.5081129074,1
955,56.5495178699,1
780,56.5766727924,1
956,56.5888428688,1
781,56.6162958145,1
808,56.6364920139,1
957,56.6486768723,1
958,56.6897659302,1
809,56.7082657814,1
959,56.7372899055,1
810,56.7721948624,1
960,56.7851088047,1
811,56.8286488056,1
961,56.8327918053,1
812,56.8933548927,1
962,56.8946948051,1
963,56.9292049408,1
813,56.9482460022,1
964,56.9806768894,1
814,56.9880959988,1
965,57.0328028202,1
815,57.0565578938,1
966,57.108497858,1
816,57.120267868,1
967,57.1728630066,1
817,57.1882507801,1
968,57.2290558815,1
818,57.2537260056,1
969,57.2685308456,1
819,57.3651769161,3
970,57.3667500019,3
820,57.3681910038,3
971,57.40457201,3
821,57.4243350029,3
972,57.448830843,3
822,57.4923789501,3
973,57.4980409145,3
823,57.5601727962,3
974,57.5652229786,3
824,57.6057128906,3
975,57.6209108829,3
825,57.6550469398,3
976,57.6656777859,3
826,57.708137989,3
977,57.7294127941,3
827,57.7680859566,3
978,57.8006157875,3
828,57.8139297962,3
979,57.8435328007,3
829,57.8493528366,3
830,57.8974359035,3
980,57.9088618755,3
831,57.9522349834,3
981,57.9567649364,3
832,57.9922068119,3
982,57.9969007969,3
983,58.0447340012,3
833,58.0485508442,3
834,58.0924379826,3
984,58.1128838062,3
835,58.1320488453,3
985,58.1608498096,3
836,58.189442873,3
986,58.2014169693,3
837,58.2163929939,3
838,58.256387949,3
987,58.2607398033,3
988,58.2935259342,3
839,58.3003218174,3
989,58.3370299339,3
840,58.3482308388,3
841,58.3922328949,3
990,58.404943943,3
842,58.448543787,3
991,58.4606428146,3
992,58.4930078983,3
843,58.4961998463,3
844,58.5362119675,3
993,58.5567798615,3
994,58.6088378429,3
845,58.6117959023,3
995,58.6692349911,3
996,58.7244999409,3
997,58.7685389519,3
998,58.813382864,3
999,58.9079778194,1
1000,58.9653418064,1
1001,59.0239019394,1
1002,59.0717778206,1
1003,59.1279997826,1
1004,59.1919858456,1
1005,59.240350008,1
1006,59.284265995,1
1007,59.3399548531,1
1049,61.3171877861,1
1050,61.3808319569,1
1051,61.4126977921,1
1052,61.4608249664,1
1053,61.508852005,1
1054,61.5605487823,1
1055,61.616661787,1
1056,61.665199995,1
1057,61.7176887989,1
1058,61.7697458267,1
1059,61.8296818733,1
1060,61.8556230068,1
1061,61.9008917809,1
1062,61.9526548386,1
