Packet Index,Arrival Time,GeneratingTime,FlowDelay,MulticastIdx,GWDelay,UEDelay,Protocol
106.0,14.0623071194,10.9008750916,3.1634480953,1.0,2000.0,500.0,3GPP
107.0,14.1566090584,11.0045759678,3.1540491581,1.0,2000.0,500.0,3GPP
108.0,14.2700889111,11.1100900173,3.1620149613,1.0,2000.0,500.0,3GPP
109.0,14.373636961,11.2179350853,3.1577179432,1.0,2000.0,500.0,3GPP
110.0,14.4790270329,11.3225529194,3.158490181,1.0,2000.0,500.0,3GPP
111.0,14.5760529041,11.4252779484,3.1527910232,1.0,2000.0,500.0,3GPP
112.0,14.6840200424,11.532186985,3.1538491249,1.0,2000.0,500.0,3GPP
113.0,14.7880549431,11.6342411041,3.1558299065,1.0,2000.0,500.0,3GPP
114.0,14.9045541287,11.7401640415,3.1664061547,1.0,2000.0,500.0,3GPP
115.0,14.9968059063,11.8417539597,3.1570680141,1.0,2000.0,500.0,3GPP
116.0,15.1020219326,11.9451189041,3.158919096,1.0,2000.0,500.0,3GPP
117.0,15.201925993,12.0503070354,3.1536350251,1.0,2000.0,500.0,3GPP
118.0,15.3213539124,12.1581430435,3.1652269364,1.0,2000.0,500.0,3GPP
119.0,15.4185419083,12.2643520832,3.1562058926,1.0,2000.0,500.0,3GPP
120.0,15.5278019905,12.3680419922,3.1617760658,1.0,2000.0,500.0,3GPP
121.0,15.6276159287,12.4732589722,3.156373024,1.0,2000.0,500.0,3GPP
122.0,20.6582660675,17.5060689449,3.1542131901,2.0,2000.0,500.0,3GPP
123.0,20.7592849731,17.6085269451,3.1527740955,2.0,2000.0,500.0,3GPP
124.0,20.8618350029,17.7106599808,3.1531910896,2.0,2000.0,500.0,3GPP
125.0,20.9653189182,17.8138608932,3.1534740925,2.0,2000.0,500.0,3GPP
126.0,21.0688381195,17.9161601067,3.1546940803,2.0,2000.0,500.0,3GPP
127.0,21.171683073,18.0193889141,3.1543102264,2.0,2000.0,500.0,3GPP
128.0,21.2784121037,18.1238799095,3.1565482617,2.0,2000.0,500.0,3GPP
129.0,21.3821909428,18.2260870934,3.1581199169,2.0,2000.0,500.0,3GPP
130.0,21.4822371006,18.3293199539,3.1549332142,2.0,2000.0,500.0,3GPP
131.0,21.5857050419,18.4314188957,3.1563022137,2.0,2000.0,500.0,3GPP
132.0,21.6924760342,18.5349171162,3.1595749855,2.0,2000.0,500.0,3GPP
133.0,21.7984249592,18.6372079849,3.1632330418,2.0,2000.0,500.0,3GPP
134.0,21.8937990665,18.7398359776,3.1559791564,2.0,2000.0,500.0,3GPP
135.0,22.0020279884,18.8454449177,3.1585991382,2.0,2000.0,500.0,3GPP
