FlowIdx,ArrivalTime,GeneratingTime,FlowDelay,MulticastIdx,GWDelay,UEDelay,Protocol
4795.0,264.959128856,264.118019104,0.847937822,1.0,200.0,50.0,3GPP
4796.0,264.974761009,264.130974054,0.850615025,1.0,200.0,50.0,3GPP
4797.0,265.048480987,264.144961119,0.910347938,1.0,200.0,50.0,3GPP
4798.0,265.117383957,264.241381168,0.882830859,1.0,200.0,50.0,3GPP
4799.0,265.201545,264.34050703,0.86786604,1.0,200.0,50.0,3GPP
4800.0,265.312757015,264.440775156,0.878809929,1.0,200.0,50.0,3GPP
4801.0,265.364367962,264.522320986,0.848875046,1.0,200.0,50.0,3GPP
4802.0,265.42434287,264.534962177,0.896208763,1.0,200.0,50.0,3GPP
4803.0,265.469309807,264.569540024,0.906597853,1.0,200.0,50.0,3GPP
4804.0,265.493209839,264.615884066,0.884153843,1.0,200.0,50.0,3GPP
4805.0,265.554360866,264.714243174,0.846945762,1.0,200.0,50.0,3GPP
4806.0,265.656636953,264.814289093,0.84917593,1.0,200.0,50.0,3GPP
4807.0,265.70925188,264.868045092,0.848034858,1.0,200.0,50.0,3GPP
4808.0,265.742125988,264.88116312,0.867790938,1.0,200.0,50.0,3GPP
4809.0,265.814636945,264.937992096,0.883472919,1.0,200.0,50.0,3GPP
4810.0,265.820960998,264.984294176,0.843494892,1.0,200.0,50.0,3GPP
4811.0,265.917397976,265.079859018,0.844367028,1.0,200.0,50.0,3GPP
4812.0,266.012748003,265.17565012,0.843925953,1.0,200.0,50.0,3GPP
4813.0,266.068354845,265.227774143,0.847408772,1.0,200.0,50.0,3GPP
4814.0,266.111781835,265.239821196,0.878788709,1.0,200.0,50.0,3GPP
4815.0,266.112847805,265.265573025,0.85410285,1.0,200.0,50.0,3GPP
4816.0,266.154495954,265.315057039,0.846266985,1.0,200.0,50.0,3GPP
4817.0,266.255949974,265.415435076,0.847342968,1.0,200.0,50.0,3GPP
4818.0,266.353874921,265.513370037,0.847332954,1.0,200.0,50.0,3GPP
4819.0,266.403442859,265.56580615,0.844464779,1.0,200.0,50.0,3GPP
4820.0,266.445777893,265.579348087,0.873257876,1.0,200.0,50.0,3GPP
4821.0,266.471644878,265.59109807,0.887374878,1.0,200.0,50.0,3GPP
4822.0,266.523175001,265.636379004,0.893624067,1.0,200.0,50.0,3GPP
4823.0,266.618400812,265.73617506,0.889053822,1.0,200.0,50.0,3GPP
4824.0,266.67391181,265.83190918,0.8488307,1.0,200.0,50.0,3GPP
4825.0,266.745999813,265.885148048,0.867679835,1.0,200.0,50.0,3GPP
4826.0,266.775856018,265.913360119,0.869323969,1.0,200.0,50.0,3GPP
4827.0,266.872711897,265.927005053,0.952534914,1.0,200.0,50.0,3GPP
4828.0,266.89676094,265.975111008,0.928478002,1.0,200.0,50.0,3GPP
4829.0,266.917084932,266.07733202,0.846580982,1.0,200.0,50.0,3GPP
4830.0,267.017122984,266.173263073,0.850687981,1.0,200.0,50.0,3GPP
4831.0,267.06832695,266.226644039,0.848510981,1.0,200.0,50.0,3GPP
4832.0,267.102339983,266.239233017,0.869935036,1.0,200.0,50.0,3GPP
4833.0,267.106366872,266.263467073,0.849727869,1.0,200.0,50.0,3GPP
4834.0,267.150673866,266.314058065,0.843443871,1.0,200.0,50.0,3GPP
4835.0,267.252900839,266.413308144,0.846420765,1.0,200.0,50.0,3GPP
4836.0,267.355197906,266.513720989,0.848304987,1.0,200.0,50.0,3GPP
4837.0,267.412941932,266.566694975,0.853075027,1.0,200.0,50.0,3GPP
4838.0,267.424049854,266.578625202,0.852252722,1.0,200.0,50.0,3GPP
4839.0,267.445231914,266.591121197,0.860938787,1.0,200.0,50.0,3GPP
4840.0,267.523294925,266.636586189,0.893536806,1.0,200.0,50.0,3GPP
4841.0,267.573298931,266.732748032,0.847378969,1.0,200.0,50.0,3GPP
4842.0,267.670527935,266.829775095,0.84758091,1.0,200.0,50.0,3GPP
4843.0,267.723543882,266.883112192,0.84725976,1.0,200.0,50.0,3GPP
4844.0,267.761144876,266.913660049,0.854312897,1.0,200.0,50.0,3GPP
4845.0,267.76411581,266.927369118,0.843574762,1.0,200.0,50.0,3GPP
4846.0,267.812371969,266.974615097,0.844584942,1.0,200.0,50.0,3GPP
4847.0,267.917809963,267.070497036,0.854140997,1.0,200.0,50.0,3GPP
4848.0,268.014195919,267.166325092,0.854698897,1.0,200.0,50.0,3GPP
4849.0,268.063544988,267.219339132,0.851033926,1.0,200.0,50.0,3GPP
4850.0,268.072391987,267.234536171,0.844683886,1.0,200.0,50.0,3GPP
4851.0,268.104213953,267.262961149,0.848080874,1.0,200.0,50.0,3GPP
4852.0,268.163640022,267.314216137,0.856251955,1.0,200.0,50.0,3GPP
4853.0,268.253587961,267.413796186,0.846619845,1.0,200.0,50.0,3GPP
4854.0,268.359195947,267.513132095,0.852891922,1.0,200.0,50.0,3GPP
4855.0,268.410672903,267.566819191,0.850681782,1.0,200.0,50.0,3GPP
4856.0,268.44144392,267.581056118,0.867215872,1.0,200.0,50.0,3GPP
4857.0,268.514004945,267.593684196,0.927148819,1.0,200.0,50.0,3GPP
4858.0,268.541180849,267.682267189,0.86574173,1.0,200.0,50.0,3GPP
4859.0,268.667358875,267.781077147,0.893109798,1.0,200.0,50.0,3GPP
4860.0,269.073481798,267.886543989,1.193765879,1.0,200.0,50.0,3GPP
4861.0,269.144703865,267.940028191,1.211503744,1.0,200.0,50.0,3GPP
4862.0,269.149260997,267.966139078,1.189949989,1.0,200.0,50.0,3GPP
4863.0,269.153460979,267.979140043,1.181149006,1.0,200.0,50.0,3GPP
4864.0,269.161235809,268.026069164,1.141994715,1.0,200.0,50.0,3GPP
4865.0,269.168291807,268.123391151,1.051728726,1.0,200.0,50.0,3GPP
4866.0,269.172060013,268.220321178,0.958566905,1.0,200.0,50.0,3GPP
4867.0,269.217792988,268.286113977,0.938507081,1.0,200.0,50.0,3GPP
4868.0,269.222600937,268.312270164,0.917158843,1.0,200.0,50.0,3GPP
4869.0,269.291478872,268.32497716,0.973329782,1.0,200.0,50.0,3GPP
4870.0,269.293700933,268.383225203,0.9173038,1.0,200.0,50.0,3GPP
4871.0,269.322289943,268.480638981,0.848479032,1.0,200.0,50.0,3GPP
4872.0,269.42196989,268.576930046,0.851867914,1.0,200.0,50.0,3GPP
4873.0,269.500484943,268.631805182,0.875507831,1.0,200.0,50.0,3GPP
4874.0,269.516288995,268.663707018,0.859410047,1.0,200.0,50.0,3GPP
4875.0,269.520739793,268.679686069,0.847881794,1.0,200.0,50.0,3GPP
4876.0,269.567245006,268.72576499,0.848308086,1.0,200.0,50.0,3GPP
4877.0,269.672494888,268.827182055,0.852140903,1.0,200.0,50.0,3GPP
4878.0,269.819599867,268.92862606,0.897801877,1.0,200.0,50.0,3GPP
4879.0,269.872445821,268.993170977,0.886102914,1.0,200.0,50.0,3GPP
4880.0,269.905740022,269.041496992,0.8710711,1.0,200.0,50.0,3GPP
4881.0,269.912686824,269.07310605,0.846408844,1.0,200.0,50.0,3GPP
4882.0,269.960845947,269.119774103,0.847899914,1.0,200.0,50.0,3GPP
4883.0,270.058507919,269.215597153,0.849738836,1.0,200.0,50.0,3GPP
4884.0,270.155915975,269.311744213,0.850999832,1.0,200.0,50.0,3GPP
4885.0,270.2080338,269.365344048,0.849517822,1.0,200.0,50.0,3GPP
4886.0,270.245597839,269.379640102,0.872785807,1.0,200.0,50.0,3GPP
4887.0,270.297101974,269.434687138,0.869242906,1.0,200.0,50.0,3GPP
4888.0,270.396981001,269.486256123,0.917552948,1.0,200.0,50.0,3GPP
4889.0,270.502210855,269.590030193,0.919008732,1.0,200.0,50.0,3GPP
4890.0,270.559854984,269.68650198,0.880181074,1.0,200.0,50.0,3GPP
4891.0,270.622742891,269.775060177,0.854510784,1.0,200.0,50.0,3GPP
4892.0,270.669773817,269.812669039,0.863932848,1.0,200.0,50.0,3GPP
4893.0,270.706540823,269.8641572,0.849211693,1.0,200.0,50.0,3GPP
4894.0,270.792948961,269.917280197,0.882496834,1.0,200.0,50.0,3GPP
4895.0,270.869201898,270.029653072,0.846376896,1.0,200.0,50.0,3GPP
4896.0,270.971549987,270.124835014,0.853543043,1.0,200.0,50.0,3GPP
4897.0,271.11370182,270.182874203,0.937655687,1.0,200.0,50.0,3GPP
4898.0,271.116881847,270.211634159,0.912075758,1.0,200.0,50.0,3GPP
4899.0,271.123233795,270.224553108,0.905508757,1.0,200.0,50.0,3GPP
4900.0,271.146646976,270.27090621,0.882568836,1.0,200.0,50.0,3GPP
4901.0,271.205600023,270.366670132,0.845757961,1.0,200.0,50.0,3GPP
4902.0,271.316717863,270.462853193,0.86069274,1.0,200.0,50.0,3GPP
4903.0,271.389150858,270.519275188,0.87670374,1.0,200.0,50.0,3GPP
4904.0,271.392521858,270.532286167,0.867063761,1.0,200.0,50.0,3GPP
4905.0,271.459575891,270.58366704,0.882736921,1.0,200.0,50.0,3GPP
4906.0,271.519639015,270.631761074,0.894706011,1.0,200.0,50.0,3GPP
4907.0,271.60157299,270.732106209,0.876294851,1.0,200.0,50.0,3GPP
4908.0,271.712468862,270.860146046,0.859150886,1.0,200.0,50.0,3GPP
4909.0,271.764683008,270.920935154,0.850575924,1.0,200.0,50.0,3GPP
4910.0,271.798788786,270.935301065,0.870315791,1.0,200.0,50.0,3GPP
4911.0,271.802001953,270.959438086,0.849391937,1.0,200.0,50.0,3GPP
4912.0,271.850080967,271.009489059,0.847419978,1.0,200.0,50.0,3GPP
4913.0,271.948246956,271.109307051,0.845767975,1.0,200.0,50.0,3GPP
4914.0,272.050584793,271.209343195,0.848069668,1.0,200.0,50.0,3GPP
4915.0,272.137720823,271.263107061,0.881441832,1.0,200.0,50.0,3GPP
4916.0,272.149743795,271.308722019,0.847849846,1.0,200.0,50.0,3GPP
4917.0,272.188128948,271.323046207,0.871910811,1.0,200.0,50.0,3GPP
4918.0,272.216962814,271.376136065,0.847654819,1.0,200.0,50.0,3GPP
4919.0,272.317687988,271.47263217,0.851883888,1.0,200.0,50.0,3GPP
4920.0,272.418041944,271.573010206,0.851859808,1.0,200.0,50.0,3GPP
4921.0,272.497707843,271.627677202,0.876858711,1.0,200.0,50.0,3GPP
4922.0,272.500649929,271.640704155,0.866773844,1.0,200.0,50.0,3GPP
4923.0,272.504035949,271.659197092,0.851666927,1.0,200.0,50.0,3GPP
4924.0,272.550665855,271.70886898,0.848624945,1.0,200.0,50.0,3GPP
4925.0,272.650834798,271.809157133,0.848505735,1.0,200.0,50.0,3GPP
4926.0,272.749441862,271.908977032,0.8472929,1.0,200.0,50.0,3GPP
4927.0,272.812418937,271.961867094,0.857379913,1.0,200.0,50.0,3GPP
4928.0,272.822831869,271.982315063,0.847344876,1.0,200.0,50.0,3GPP
4929.0,272.864581823,272.008942127,0.862467766,1.0,200.0,50.0,3GPP
4930.0,272.910975933,272.069303989,0.848500014,1.0,200.0,50.0,3GPP
4931.0,273.0120399,272.165865183,0.853002787,1.0,200.0,50.0,3GPP
4932.0,273.138068914,272.266175985,0.878720999,1.0,200.0,50.0,3GPP
4933.0,273.204718828,272.333092213,0.878454685,1.0,200.0,50.0,3GPP
4934.0,273.217700958,272.358751059,0.865777969,1.0,200.0,50.0,3GPP
4935.0,273.290870905,272.379508018,0.918190957,1.0,200.0,50.0,3GPP
4936.0,273.296806812,272.430026054,0.873608828,1.0,200.0,50.0,3GPP
4937.0,273.367534876,272.525957108,0.848405838,1.0,200.0,50.0,3GPP
4938.0,273.504362821,272.623543978,0.887646913,1.0,200.0,50.0,3GPP
4939.0,273.614744901,272.689438105,0.932134866,1.0,200.0,50.0,3GPP
4940.0,273.660681009,272.785152197,0.882356882,1.0,200.0,50.0,3GPP
4941.0,273.665992021,272.811079025,0.861741066,1.0,200.0,50.0,3GPP
4942.0,273.712819814,272.863826036,0.855821848,1.0,200.0,50.0,3GPP
4943.0,273.806563854,272.964459181,0.848932743,1.0,200.0,50.0,3GPP
4944.0,273.90702486,273.061779976,0.852072954,1.0,200.0,50.0,3GPP
4945.0,273.959089994,273.11561799,0.850300074,1.0,200.0,50.0,3GPP
4946.0,274.016789913,273.130679131,0.892938852,1.0,200.0,50.0,3GPP
4947.0,274.037689924,273.158732176,0.885785818,1.0,200.0,50.0,3GPP
4948.0,274.047565937,273.208181143,0.846212864,1.0,200.0,50.0,3GPP
4949.0,274.150117874,273.308127165,0.848818779,1.0,200.0,50.0,3GPP
4950.0,274.265661955,273.408334017,0.864156008,1.0,200.0,50.0,3GPP
4951.0,274.342899799,273.472609997,0.877117872,1.0,200.0,50.0,3GPP
4952.0,274.348622799,273.489412069,0.8660388,1.0,200.0,50.0,3GPP
4953.0,274.360305786,273.508156061,0.858977795,1.0,200.0,50.0,3GPP
4954.0,274.408636808,273.565046072,0.850418806,1.0,200.0,50.0,3GPP
4955.0,274.505134821,273.665403128,0.846559763,1.0,200.0,50.0,3GPP
4956.0,274.607049942,273.761465073,0.852412939,1.0,200.0,50.0,3GPP
4957.0,274.654943943,273.814738035,0.847033978,1.0,200.0,50.0,3GPP
4958.0,274.669265985,273.830382109,0.845711946,1.0,200.0,50.0,3GPP
4959.0,274.697109937,273.857959986,0.845978021,1.0,200.0,50.0,3GPP
4960.0,274.747859955,273.908706188,0.845981837,1.0,200.0,50.0,3GPP
4961.0,274.849670887,274.007555008,0.848943949,1.0,200.0,50.0,3GPP
4962.0,274.950174808,274.10848403,0.848518848,1.0,200.0,50.0,3GPP
4963.0,275.004953861,274.161984205,0.849797726,1.0,200.0,50.0,3GPP
4964.0,275.015551805,274.174574137,0.847805738,1.0,200.0,50.0,3GPP
4965.0,275.045753002,274.188122988,0.864458084,1.0,200.0,50.0,3GPP
4966.0,275.13752985,274.234833002,0.909524918,1.0,200.0,50.0,3GPP
4967.0,275.211668968,274.331269979,0.887227059,1.0,200.0,50.0,3GPP
4968.0,275.314770937,274.432273149,0.889325858,1.0,200.0,50.0,3GPP
4969.0,275.364838838,274.520733118,0.85093379,1.0,200.0,50.0,3GPP
4970.0,275.40506792,274.534819126,0.877076864,1.0,200.0,50.0,3GPP
4971.0,275.41167283,274.571377993,0.847122907,1.0,200.0,50.0,3GPP
4972.0,275.458133936,274.618607998,0.846354008,1.0,200.0,50.0,3GPP
4973.0,275.558471918,274.715476036,0.849823952,1.0,200.0,50.0,3GPP
4974.0,275.669794798,274.816169024,0.860453844,1.0,200.0,50.0,3GPP
4975.0,275.761367798,274.880205154,0.887990714,1.0,200.0,50.0,3GPP
4976.0,275.765121936,274.907351017,0.864598989,1.0,200.0,50.0,3GPP
4977.0,275.769215822,274.920489073,0.855554819,1.0,200.0,50.0,3GPP
4978.0,275.815379858,274.972997189,0.849210739,1.0,200.0,50.0,3GPP
4979.0,275.910215854,275.069126129,0.847917795,1.0,200.0,50.0,3GPP
4980.0,276.009576797,275.165654182,0.850750685,1.0,200.0,50.0,3GPP
4981.0,276.061030864,275.218913078,0.848945856,1.0,200.0,50.0,3GPP
4982.0,276.109577894,275.233026028,0.883379936,1.0,200.0,50.0,3GPP
4983.0,276.116727829,275.257176161,0.866379738,1.0,200.0,50.0,3GPP
4984.0,276.146379947,275.307198048,0.846009969,1.0,200.0,50.0,3GPP
4985.0,276.24832201,275.407757044,0.847393036,1.0,200.0,50.0,3GPP
4986.0,276.348339796,275.507224083,0.847943783,1.0,200.0,50.0,3GPP
4987.0,276.409256935,275.570339203,0.845745802,1.0,200.0,50.0,3GPP
4988.0,276.458077907,275.583356142,0.881549835,1.0,200.0,50.0,3GPP
4989.0,276.464667797,275.607424021,0.864071846,1.0,200.0,50.0,3GPP
4990.0,276.497700929,275.656615019,0.84791398,1.0,200.0,50.0,3GPP
4991.0,276.597529888,275.757008076,0.847349882,1.0,200.0,50.0,3GPP
4992.0,276.702792883,275.856860161,0.852760792,1.0,200.0,50.0,3GPP
4993.0,276.75810194,275.91576314,0.84916687,1.0,200.0,50.0,3GPP
4994.0,276.793651819,275.930670023,0.869809866,1.0,200.0,50.0,3GPP
4995.0,276.796793937,275.956986189,0.846635818,1.0,200.0,50.0,3GPP
4996.0,276.845476865,276.007078171,0.845226764,1.0,200.0,50.0,3GPP
4997.0,276.946056842,276.107189178,0.845695734,1.0,200.0,50.0,3GPP
4998.0,277.063476801,276.206792116,0.863512755,1.0,200.0,50.0,3GPP
4999.0,277.113010883,276.273257017,0.846581936,1.0,200.0,50.0,3GPP
5000.0,277.145223856,276.285838127,0.866213799,1.0,200.0,50.0,3GPP
5001.0,277.147099971,276.306860209,0.847067832,1.0,200.0,50.0,3GPP
5002.0,277.196630001,276.357458115,0.845999956,1.0,200.0,50.0,3GPP
5003.0,277.293372869,276.456567049,0.84363389,1.0,200.0,50.0,3GPP
5004.0,277.398787975,276.556253195,0.84936285,1.0,200.0,50.0,3GPP
5005.0,277.464123964,276.609057188,0.861894846,1.0,200.0,50.0,3GPP
5006.0,277.497784853,276.621497154,0.883115769,1.0,200.0,50.0,3GPP
5007.0,277.500650882,276.633577108,0.873901844,1.0,200.0,50.0,3GPP
5008.0,277.516649007,276.678775072,0.844702005,1.0,200.0,50.0,3GPP
5009.0,277.635442018,276.775578976,0.866691112,1.0,200.0,50.0,3GPP
5010.0,277.795295953,276.927614212,0.874509811,1.0,200.0,50.0,3GPP
5011.0,277.85632801,276.983226061,0.879930019,1.0,200.0,50.0,3GPP
5012.0,277.858505964,277.006354094,0.85897994,1.0,200.0,50.0,3GPP
5013.0,277.865702867,277.01930213,0.853228807,1.0,200.0,50.0,3GPP
5014.0,277.905434847,277.065577984,0.846684933,1.0,200.0,50.0,3GPP
5015.0,278.002552986,277.161242008,0.848139048,1.0,200.0,50.0,3GPP
5016.0,278.106879949,277.257666111,0.856041908,1.0,200.0,50.0,3GPP
5017.0,278.15731883,277.311510086,0.852636814,1.0,200.0,50.0,3GPP
5018.0,278.210311889,277.329679012,0.887460947,1.0,200.0,50.0,3GPP
5019.0,278.211395979,277.356213093,0.862010956,1.0,200.0,50.0,3GPP
5020.0,278.244257927,277.406435013,0.844650984,1.0,200.0,50.0,3GPP
5021.0,278.345585823,277.505999088,0.846414805,1.0,200.0,50.0,3GPP
5022.0,278.458245992,277.607722998,0.857351064,1.0,200.0,50.0,3GPP
5023.0,278.506531953,277.670303106,0.843056917,1.0,200.0,50.0,3GPP
5024.0,278.551506996,277.683043003,0.875292063,1.0,200.0,50.0,3GPP
5025.0,278.556301832,277.705302,0.857827902,1.0,200.0,50.0,3GPP
5026.0,278.596871853,277.756814003,0.84688592,1.0,200.0,50.0,3GPP
5027.0,278.696577787,277.856930017,0.84647584,1.0,200.0,50.0,3GPP
5028.0,278.808794975,277.956412077,0.859210968,1.0,200.0,50.0,3GPP
5029.0,278.860350847,278.018654108,0.848524809,1.0,200.0,50.0,3GPP
5030.0,278.90675497,278.035427094,0.878155946,1.0,200.0,50.0,3GPP
5031.0,278.912712812,278.055991173,0.863549709,1.0,200.0,50.0,3GPP
5032.0,278.952516794,278.105913162,0.853431702,1.0,200.0,50.0,3GPP
5033.0,279.047317981,278.207875013,0.846271038,1.0,200.0,50.0,3GPP
5034.0,279.152517795,278.307565212,0.851780653,1.0,200.0,50.0,3GPP
5035.0,279.206062793,278.361452103,0.85143876,1.0,200.0,50.0,3GPP
5036.0,279.218735933,278.374868155,0.850695848,1.0,200.0,50.0,3GPP
5037.0,279.267148018,278.405995131,0.867980957,1.0,200.0,50.0,3GPP
5038.0,279.302230835,278.455931187,0.853127718,1.0,200.0,50.0,3GPP
5039.0,279.39734888,278.557131052,0.847045898,1.0,200.0,50.0,3GPP
5040.0,279.506434917,278.655534029,0.857728958,1.0,200.0,50.0,3GPP
5041.0,279.559970855,278.720127106,0.846671819,1.0,200.0,50.0,3GPP
5042.0,279.59273386,278.73363018,0.86593175,1.0,200.0,50.0,3GPP
5043.0,279.595300913,278.75556612,0.846562863,1.0,200.0,50.0,3GPP
5044.0,279.645236969,278.805719137,0.846345902,1.0,200.0,50.0,3GPP
5045.0,279.744690895,278.90587616,0.845642805,1.0,200.0,50.0,3GPP
5046.0,279.845095873,279.001773119,0.850150824,1.0,200.0,50.0,3GPP
5047.0,279.896279812,279.055608034,0.847499848,1.0,200.0,50.0,3GPP
5048.0,279.906605005,279.069179058,0.844254017,1.0,200.0,50.0,3GPP
5049.0,279.929350853,279.08310914,0.853069783,1.0,200.0,50.0,3GPP
5050.0,279.970307827,279.128338099,0.848797798,1.0,200.0,50.0,3GPP
5051.0,280.061813831,279.223922014,0.844719887,1.0,200.0,50.0,3GPP
5052.0,280.165518999,279.319905996,0.852441073,1.0,200.0,50.0,3GPP
5053.0,280.215627908,279.376083136,0.846372842,1.0,200.0,50.0,3GPP
5054.0,280.225924015,279.388170004,0.844582081,1.0,200.0,50.0,3GPP
5055.0,280.239456892,279.401177168,0.845107794,1.0,200.0,50.0,3GPP
5056.0,280.288180828,279.449755192,0.845253706,1.0,200.0,50.0,3GPP
5057.0,280.394804954,279.545219183,0.856413841,1.0,200.0,50.0,3GPP
5058.0,280.569169998,279.64155221,0.934445858,1.0,200.0,50.0,3GPP
5059.0,280.577814817,279.695064068,0.889578819,1.0,200.0,50.0,3GPP
5060.0,280.580554962,279.707435131,0.879947901,1.0,200.0,50.0,3GPP
5061.0,280.583030939,279.721512079,0.86834693,1.0,200.0,50.0,3GPP
5062.0,280.605702877,279.76665616,0.845874787,1.0,200.0,50.0,3GPP
5063.0,280.728351831,279.890202045,0.844977856,1.0,200.0,50.0,3GPP
5064.0,280.829377889,279.986713171,0.849492788,1.0,200.0,50.0,3GPP
5065.0,280.886109829,280.046303034,0.846634865,1.0,200.0,50.0,3GPP
5066.0,280.898881912,280.061267138,0.844442844,1.0,200.0,50.0,3GPP
5067.0,280.919533968,280.074169159,0.852192879,1.0,200.0,50.0,3GPP
5068.0,280.981592893,280.122385979,0.866034984,1.0,200.0,50.0,3GPP
5069.0,281.057919979,280.219940186,0.844807863,1.0,200.0,50.0,3GPP
5070.0,281.159179926,280.319736004,0.846271992,1.0,200.0,50.0,3GPP
5071.0,281.244043827,280.392436981,0.858434916,1.0,200.0,50.0,3GPP
5072.0,281.269903898,280.419417143,0.857314825,1.0,200.0,50.0,3GPP
5073.0,281.28234601,280.446001053,0.843173027,1.0,200.0,50.0,3GPP
5074.0,281.327987909,280.491685152,0.843130827,1.0,200.0,50.0,3GPP
5075.0,281.429633856,280.589388132,0.847073794,1.0,200.0,50.0,3GPP
5076.0,281.524049997,280.686434984,0.844443083,1.0,200.0,50.0,3GPP
5077.0,281.575404882,280.738406181,0.843826771,1.0,200.0,50.0,3GPP
5078.0,281.585289955,280.750082016,0.842036009,1.0,200.0,50.0,3GPP
5079.0,281.604547977,280.762796164,0.848579883,1.0,200.0,50.0,3GPP
5080.0,281.645372867,280.808060169,0.844140768,1.0,200.0,50.0,3GPP
5081.0,281.746826887,280.903403997,0.85025096,1.0,200.0,50.0,3GPP
5082.0,281.845686912,280.998461008,0.854053974,1.0,200.0,50.0,3GPP
5083.0,281.890700817,281.050355196,0.847173691,1.0,200.0,50.0,3GPP
5084.0,281.900823831,281.062249184,0.845402717,1.0,200.0,50.0,3GPP
5085.0,281.919780016,281.08231616,0.844291926,1.0,200.0,50.0,3GPP
5086.0,281.969807863,281.127662182,0.848973751,1.0,200.0,50.0,3GPP
5087.0,282.067483902,281.230286121,0.844025851,1.0,200.0,50.0,3GPP
5088.0,282.164879799,281.325994015,0.845713854,1.0,200.0,50.0,3GPP
5089.0,282.214941978,281.378020048,0.84375,1.0,200.0,50.0,3GPP
5090.0,282.256891012,281.391110182,0.8726089,1.0,200.0,50.0,3GPP
5091.0,282.25879693,281.403011084,0.862613916,1.0,200.0,50.0,3GPP
5092.0,282.286291837,281.448461056,0.844658851,1.0,200.0,50.0,3GPP
5093.0,282.383381843,281.544133186,0.846076727,1.0,200.0,50.0,3GPP
5094.0,282.479265928,281.640002012,0.846091986,1.0,200.0,50.0,3GPP
5095.0,282.529802799,281.692217112,0.844413757,1.0,200.0,50.0,3GPP
5096.0,282.541046858,281.70405817,0.843816758,1.0,200.0,50.0,3GPP
5097.0,282.553663015,281.716159105,0.84433198,1.0,200.0,50.0,3GPP
5098.0,282.607788801,281.769168139,0.845448732,1.0,200.0,50.0,3GPP
5099.0,282.701401949,281.864263058,0.843966961,3.0,200.0,50.0,3GPP
5100.0,282.798236847,281.959470034,0.845594883,3.0,200.0,50.0,3GPP
5101.0,282.85231781,282.013581038,0.845564842,3.0,200.0,50.0,3GPP
5102.0,282.871701955,282.025238991,0.853291034,3.0,200.0,50.0,3GPP
5103.0,282.876957893,282.036926985,0.846858978,3.0,200.0,50.0,3GPP
5104.0,282.921873808,282.084461212,0.844240666,3.0,200.0,50.0,3GPP
5105.0,283.017957925,282.18060708,0.844178915,3.0,200.0,50.0,3GPP
5106.0,283.140488863,282.30038619,0.846930743,3.0,200.0,50.0,3GPP
5107.0,283.189072847,282.353451014,0.842449903,3.0,200.0,50.0,3GPP
5108.0,283.200465917,282.365316153,0.841977834,3.0,200.0,50.0,3GPP
5109.0,283.212002992,282.377241135,0.841589927,3.0,200.0,50.0,3GPP
5110.0,283.260553837,282.422699213,0.844682694,3.0,200.0,50.0,3GPP
5111.0,283.355441808,282.519541979,0.842727899,3.0,200.0,50.0,3GPP
5112.0,283.457287788,282.615478992,0.848636866,3.0,200.0,50.0,3GPP
5113.0,283.503518819,282.667963028,0.842383861,3.0,200.0,50.0,3GPP
5114.0,283.516772985,282.681704044,0.841897011,3.0,200.0,50.0,3GPP
5115.0,283.52916193,282.693905115,0.842084885,3.0,200.0,50.0,3GPP
5116.0,283.575816869,282.739426136,0.843218803,3.0,200.0,50.0,3GPP
5117.0,283.674778938,282.834635019,0.846971989,3.0,200.0,50.0,3GPP
5118.0,283.76712799,282.929665089,0.844290971,3.0,200.0,50.0,3GPP
5119.0,283.816691875,282.981554985,0.84196496,3.0,200.0,50.0,3GPP
5120.0,283.839061021,282.993895054,0.851994037,3.0,200.0,50.0,3GPP
5121.0,283.843943834,283.007990122,0.842781782,3.0,200.0,50.0,3GPP
5122.0,283.890784979,283.054515123,0.843097926,3.0,200.0,50.0,3GPP
5123.0,283.986867904,283.150292158,0.843403816,3.0,200.0,50.0,3GPP
5124.0,284.08782196,283.247266054,0.847383976,3.0,200.0,50.0,3GPP
5125.0,284.135528803,283.299211025,0.843145848,3.0,200.0,50.0,3GPP
5126.0,284.147120952,283.311975002,0.84197402,3.0,200.0,50.0,3GPP
5127.0,284.163500786,283.324552059,0.845776797,3.0,200.0,50.0,3GPP
5128.0,284.207521915,283.369856119,0.844493866,3.0,200.0,50.0,3GPP
5129.0,284.301680803,283.464838028,0.843670845,3.0,200.0,50.0,3GPP
5130.0,284.399541855,283.560006142,0.846363783,3.0,200.0,50.0,3GPP
5131.0,284.451894998,283.612972021,0.845751047,3.0,200.0,50.0,3GPP
5132.0,284.463973999,283.624675035,0.846127034,3.0,200.0,50.0,3GPP
5133.0,284.479959011,283.644451141,0.84233594,3.0,200.0,50.0,3GPP
5134.0,284.527681827,283.690328121,0.844181776,3.0,200.0,50.0,3GPP
5135.0,284.623852968,283.785992146,0.844688892,3.0,200.0,50.0,3GPP
5136.0,284.719597816,283.882162094,0.844263792,3.0,200.0,50.0,3GPP
5137.0,284.773454904,283.934632063,0.845650911,3.0,200.0,50.0,3GPP
5138.0,284.785338878,283.949087143,0.843079805,3.0,200.0,50.0,3GPP
5139.0,284.799631834,283.963675022,0.842784882,3.0,200.0,50.0,3GPP
5140.0,284.84503293,284.009217024,0.842643976,3.0,200.0,50.0,3GPP
5141.0,284.942693948,284.104989052,0.844532966,3.0,200.0,50.0,3GPP
5142.0,285.040460825,284.201618195,0.8456707,3.0,200.0,50.0,3GPP
