Packet Index,Arrival Time,GeneratingTime,Flow Delay (sec),MulticastIdx,GWDelay,UEDelay,Protocol
2524.0,545.729843139,260.256818056,285.473025083,0.0,10000.0,500.0,3GPP
2525.0,545.829010009,260.359122038,285.46988797099993,2.0,10000.0,500.0,3GPP
2526.0,545.937188148,260.461265087,285.475923061,2.0,10000.0,500.0,3GPP
2527.0,546.047215938,260.564024925,285.483191013,2.0,10000.0,500.0,3GPP
2528.0,546.141633987,260.669785023,285.471848964,2.0,10000.0,500.0,3GPP
2529.0,546.242983103,260.771729946,285.47125315700004,2.0,10000.0,500.0,3GPP
2530.0,546.346647024,260.874064922,285.47258210200005,2.0,10000.0,500.0,3GPP
2531.0,546.453747987,260.976116896,285.47763109100003,2.0,10000.0,500.0,3GPP
2532.0,546.553795099,261.078690052,285.475105047,2.0,10000.0,500.0,3GPP
2533.0,546.650949001,261.182406902,285.46854209899993,2.0,10000.0,500.0,3GPP
2534.0,546.761336088,261.285155058,285.47618103,2.0,10000.0,500.0,3GPP
2535.0,546.856804132,261.387386084,285.46941804799997,2.0,10000.0,500.0,3GPP
2536.0,546.980905056,261.490262032,285.490643024,2.0,10000.0,500.0,3GPP
2537.0,547.069868087,261.592540026,285.47732806100004,2.0,10000.0,500.0,3GPP
2538.0,547.169301986,261.694993973,285.47430801300004,2.0,10000.0,500.0,3GPP
2539.0,547.273272037,261.797341108,285.47593092899996,2.0,10000.0,500.0,3GPP
2540.0,547.384392023,261.900063992,285.484328031,2.0,10000.0,500.0,3GPP
2541.0,547.486477136,262.003503084,285.482974052,2.0,10000.0,500.0,3GPP
2542.0,547.58553195,262.106362104,285.479169846,2.0,10000.0,500.0,3GPP
2543.0,547.69049716,262.208605051,285.48189210899994,2.0,10000.0,500.0,3GPP
2544.0,547.792334079,262.310616016,285.4817180630001,2.0,10000.0,500.0,3GPP
2545.0,547.892184019,262.414202929,285.47798108999996,2.0,10000.0,500.0,3GPP
2546.0,548.014296055,262.516227961,285.498068094,2.0,10000.0,500.0,3GPP
2547.0,548.108586073,262.618227959,285.49035811399995,2.0,10000.0,500.0,3GPP
2548.0,548.21413207,262.720396042,285.493736028,2.0,10000.0,500.0,3GPP
2549.0,548.313055992,262.823425055,285.4896309370001,2.0,10000.0,500.0,3GPP
2550.0,548.418972969,262.92732811,285.491644859,2.0,10000.0,500.0,3GPP
2551.0,548.520239114,263.030451059,285.489788055,2.0,10000.0,500.0,3GPP
2552.0,548.622291088,263.133361101,285.488929987,2.0,10000.0,500.0,3GPP
2553.0,548.726102113,263.23687911,285.489223003,2.0,10000.0,500.0,3GPP
2554.0,548.830960035,263.342345953,285.48861408199997,2.0,10000.0,500.0,3GPP
2555.0,548.928327083,263.444952011,285.483375072,2.0,10000.0,500.0,3GPP
2556.0,549.039674997,263.548527956,285.49114704100003,2.0,10000.0,500.0,3GPP
2557.0,549.140496015,263.652028084,285.48846793100006,2.0,10000.0,500.0,3GPP
2558.0,549.240653038,263.753891945,285.486761093,2.0,10000.0,500.0,3GPP
2559.0,549.351279974,263.855490923,285.49578905100003,2.0,10000.0,500.0,3GPP
2560.0,549.455820083,263.96390605,285.49191403300006,2.0,10000.0,500.0,3GPP
2561.0,549.557142973,264.066684961,285.49045801200003,2.0,10000.0,500.0,3GPP
2562.0,549.666241169,264.168540001,285.49770116800005,2.0,10000.0,500.0,3GPP
2563.0,549.764348983,264.270349979,285.493999004,2.0,10000.0,500.0,3GPP
2564.0,549.881211042,264.376499891,285.50471115100004,2.0,10000.0,500.0,3GPP
2565.0,549.975904941,264.478228092,285.49767684899996,2.0,10000.0,500.0,3GPP
2566.0,550.079678058,264.580708027,285.498970031,0.0,10000.0,500.0,3GPP
2567.0,550.190569162,264.682826996,285.50774216599996,0.0,10000.0,500.0,3GPP
2568.0,550.293732166,264.788764,285.504968166,0.0,10000.0,500.0,3GPP
2569.0,550.392881155,264.893421888,285.4994592670001,0.0,10000.0,500.0,3GPP
2570.0,550.496940136,264.996351004,285.500589132,0.0,10000.0,500.0,3GPP
2571.0,550.608469963,265.099946022,285.50852394099996,0.0,10000.0,500.0,3GPP
2572.0,550.705336094,265.203560114,285.50177598,0.0,10000.0,500.0,3GPP
2573.0,550.809945106,265.306262016,285.50368309,0.0,10000.0,500.0,3GPP
2574.0,550.909854173,265.410027981,285.499826192,0.0,10000.0,500.0,3GPP
2575.0,551.016010999,265.512978077,285.50303292199993,0.0,10000.0,500.0,3GPP
2576.0,551.126017093,265.618666887,285.50735020599996,0.0,10000.0,500.0,3GPP
2577.0,551.225419998,265.720957994,285.504462004,0.0,10000.0,500.0,3GPP
2578.0,551.332442045,265.823048115,285.50939393,0.0,10000.0,500.0,3GPP
2579.0,551.443122148,265.930361986,285.51276016200006,0.0,10000.0,500.0,3GPP
2580.0,551.541124105,266.033422947,285.507701158,0.0,10000.0,500.0,3GPP
2581.0,551.647765159,266.13597393,285.511791229,0.0,10000.0,500.0,3GPP
2582.0,551.746268987,266.237695932,285.508573055,0.0,10000.0,500.0,3GPP
2583.0,551.849306106,266.339561939,285.50974416699995,0.0,10000.0,500.0,3GPP
2584.0,551.958712101,266.441957951,285.51675414999994,0.0,10000.0,500.0,3GPP
2585.0,552.060966968,266.550565004,285.510401964,0.0,10000.0,500.0,3GPP
2586.0,552.164206028,266.654870033,285.50933599499996,0.0,10000.0,500.0,3GPP
2587.0,552.2751441,266.758073092,285.517071008,0.0,10000.0,500.0,3GPP
2588.0,552.387966156,266.862664938,285.5253012179999,0.0,10000.0,500.0,3GPP
2589.0,552.495730161,266.964554071,285.53117609,0.0,10000.0,500.0,3GPP
2590.0,552.593819141,267.069190025,285.524629116,0.0,10000.0,500.0,3GPP
2591.0,552.706516027,267.173290014,285.53322601300005,0.0,10000.0,500.0,3GPP
2592.0,552.808717012,267.276285887,285.532431125,0.0,10000.0,500.0,3GPP
2593.0,552.91287899,267.38011694,285.53276205,0.0,10000.0,500.0,3GPP
2594.0,553.029109955,267.483438969,285.54567098599995,0.0,10000.0,500.0,3GPP
2595.0,553.12924695,267.585486889,285.54376006100006,0.0,10000.0,500.0,3GPP
2596.0,553.227931022,267.68782711,285.540103912,0.0,10000.0,500.0,3GPP
2597.0,553.331717014,267.794128895,285.537588119,0.0,10000.0,500.0,3GPP
2598.0,553.435431003,267.897845984,285.53758501899995,0.0,10000.0,500.0,3GPP
2599.0,553.537480116,268.004551888,285.532928228,0.0,10000.0,500.0,3GPP
2600.0,553.643974065,268.106516123,285.53745794199995,0.0,10000.0,500.0,3GPP
2601.0,553.758727073,268.208496094,285.55023097900005,0.0,10000.0,500.0,3GPP
2602.0,553.850487947,268.311003923,285.53948402400005,0.0,10000.0,500.0,3GPP
2603.0,553.97807908,268.413599014,285.56448006600004,0.0,10000.0,500.0,3GPP
2604.0,575.058161974,268.519570112,306.538591862,3.0,10000.0,500.0,3GPP
2605.0,575.163058996,268.621907949,306.541151047,3.0,10000.0,500.0,3GPP
2606.0,575.262383938,268.726275921,306.53610801699995,3.0,10000.0,500.0,3GPP
2607.0,575.363862991,268.828308105,306.535554886,3.0,10000.0,500.0,3GPP
2608.0,575.469459057,268.930747032,306.538712025,3.0,10000.0,500.0,3GPP
2609.0,575.577809095,269.033489943,306.544319152,3.0,10000.0,500.0,3GPP
2610.0,575.688791036,269.137486935,306.55130410099997,3.0,10000.0,500.0,3GPP
2611.0,575.782319069,269.239748001,306.542571068,3.0,10000.0,500.0,3GPP
2612.0,575.881955147,269.341736078,306.540219069,3.0,10000.0,500.0,3GPP
2613.0,575.997252941,269.443845034,306.55340790700006,3.0,10000.0,500.0,3GPP
2614.0,576.092509985,269.545744896,306.546765089,3.0,10000.0,500.0,3GPP
2615.0,576.19611597,269.649255991,306.54685997900003,3.0,10000.0,500.0,3GPP
2616.0,576.299889087,269.751288891,306.548600196,3.0,10000.0,500.0,3GPP
2617.0,576.395312071,269.853944063,306.54136800800006,3.0,10000.0,500.0,3GPP
2618.0,576.502874136,269.956120968,306.54675316799995,3.0,10000.0,500.0,3GPP
2619.0,576.604809999,270.059094906,306.54571509300007,3.0,10000.0,500.0,3GPP
2620.0,576.705716133,270.161606073,306.54411006000004,3.0,10000.0,500.0,3GPP
2621.0,576.810781955,270.264193058,306.54658889700005,3.0,10000.0,500.0,3GPP
2622.0,576.909681081,270.367125034,306.542556047,3.0,10000.0,500.0,3GPP
2623.0,577.027049064,270.469072104,306.55797696,3.0,10000.0,500.0,3GPP
2624.0,577.11771512,270.571526051,306.546189069,3.0,10000.0,500.0,3GPP
2625.0,577.222427129,270.675076008,306.547351121,3.0,10000.0,500.0,3GPP
2626.0,577.326411962,270.777431965,306.54897999699995,3.0,10000.0,500.0,3GPP
2627.0,577.430757045,270.879532099,306.55122494599993,3.0,10000.0,500.0,3GPP
2628.0,577.531605005,270.982433081,306.54917192399995,3.0,10000.0,500.0,3GPP
2629.0,577.638288021,271.084764957,306.553523064,3.0,10000.0,500.0,3GPP
2630.0,577.741217136,271.186742067,306.55447506900003,3.0,10000.0,500.0,3GPP
2631.0,577.844172001,271.290765047,306.55340695399997,3.0,10000.0,500.0,3GPP
2632.0,577.942608118,271.393278122,306.5493299959999,3.0,10000.0,500.0,3GPP
2633.0,578.044914007,271.495291948,306.549622059,3.0,10000.0,500.0,3GPP
2634.0,578.156911134,271.597716093,306.559195041,3.0,10000.0,500.0,3GPP
2635.0,578.25883007,271.701993942,306.55683612800004,3.0,10000.0,500.0,3GPP
2636.0,578.360063076,271.803983927,306.55607914899997,3.0,10000.0,500.0,3GPP
2637.0,578.461971044,271.907455921,306.55451512300004,3.0,10000.0,500.0,3GPP
2638.0,578.57051897,272.010870934,306.55964803599994,3.0,10000.0,500.0,3GPP
2639.0,578.665298938,272.112672091,306.552626847,3.0,10000.0,500.0,3GPP
2640.0,578.769900083,272.214612007,306.555288076,3.0,10000.0,500.0,3GPP
2641.0,578.876435995,272.316520929,306.559915066,3.0,10000.0,500.0,3GPP
2642.0,578.985356092,272.418404102,306.56695198999995,3.0,10000.0,500.0,3GPP
2643.0,579.085133075,272.521193981,306.56393909400003,3.0,10000.0,500.0,3GPP
2644.0,579.188733101,272.627355099,306.561378002,1.0,10000.0,500.0,3GPP
2645.0,579.290944099,272.729053974,306.56189012499993,1.0,10000.0,500.0,3GPP
2646.0,579.400876999,272.831063986,306.56981301300004,1.0,10000.0,500.0,3GPP
2647.0,579.496777057,272.934408903,306.562368154,1.0,10000.0,500.0,3GPP
2648.0,579.605065107,273.037990093,306.56707501399995,1.0,10000.0,500.0,3GPP
2649.0,579.701086044,273.139852047,306.56123399700004,1.0,10000.0,500.0,3GPP
2650.0,579.811594009,273.244323969,306.56727004000004,1.0,10000.0,500.0,3GPP
2651.0,579.915416956,273.346313953,306.56910300299995,1.0,10000.0,500.0,3GPP
2652.0,580.011929989,273.452023983,306.559906006,1.0,10000.0,500.0,3GPP
2653.0,580.122967958,273.553627968,306.56933999,1.0,10000.0,500.0,3GPP
2654.0,580.215998172,273.656055927,306.559942245,1.0,10000.0,500.0,3GPP
2655.0,580.318662166,273.758439064,306.56022310199995,1.0,10000.0,500.0,3GPP
2656.0,580.42804408,273.861502886,306.56654119399997,1.0,10000.0,500.0,3GPP
2657.0,580.52541995,273.963696957,306.561722993,1.0,10000.0,500.0,3GPP
2658.0,580.633794069,274.067106962,306.566687107,1.0,10000.0,500.0,3GPP
2659.0,580.731538057,274.173849106,306.557688951,1.0,10000.0,500.0,3GPP
2660.0,580.836843967,274.275804996,306.5610389710001,1.0,10000.0,500.0,3GPP
2661.0,580.944380045,274.38261199,306.561768055,1.0,10000.0,500.0,3GPP
2662.0,581.049225092,274.486366034,306.562859058,1.0,10000.0,500.0,3GPP
2663.0,581.153829097,274.588243008,306.56558608899996,1.0,10000.0,500.0,3GPP
2664.0,581.255516052,274.691410065,306.56410598699995,1.0,10000.0,500.0,3GPP
2665.0,581.362297058,274.793685913,306.568611145,1.0,10000.0,500.0,3GPP
2666.0,581.464622974,274.89693594,306.567687034,1.0,10000.0,500.0,3GPP
2667.0,581.565359115,275.002662897,306.562696218,1.0,10000.0,500.0,3GPP
2668.0,581.662234068,275.105022907,306.557211161,1.0,10000.0,500.0,3GPP
2669.0,581.769945144,275.209008932,306.56093621199994,1.0,10000.0,500.0,3GPP
2670.0,581.873465061,275.312251091,306.56121397000004,1.0,10000.0,500.0,3GPP
2671.0,581.981418132,275.414809942,306.56660819000007,1.0,10000.0,500.0,3GPP
2672.0,582.078689098,275.521493912,306.55719518600006,1.0,10000.0,500.0,3GPP
2673.0,582.186189174,275.62353301,306.562656164,1.0,10000.0,500.0,3GPP
2674.0,582.282194137,275.72644496,306.55574917700005,1.0,10000.0,500.0,3GPP
2675.0,582.389064073,275.828892946,306.560171127,1.0,10000.0,500.0,3GPP
2676.0,582.490697145,275.936057091,306.554640054,1.0,10000.0,500.0,3GPP
2677.0,582.597805023,276.038724899,306.559080124,1.0,10000.0,500.0,3GPP
2678.0,582.692651987,276.141057968,306.551594019,1.0,10000.0,500.0,3GPP
2679.0,582.802072048,276.24297905,306.55909299800004,1.0,10000.0,500.0,3GPP
2680.0,582.900911092,276.345248938,306.555662154,1.0,10000.0,500.0,3GPP
2681.0,583.007125139,276.447122097,306.560003042,1.0,10000.0,500.0,3GPP
2682.0,583.117800951,276.549412966,306.5683879850001,1.0,10000.0,500.0,3GPP
2683.0,583.210114002,276.65130806,306.55880594199994,1.0,10000.0,500.0,3GPP
2684.0,583.323034048,276.753734112,306.56929993599994,1.0,10000.0,500.0,3GPP
2685.0,583.421916008,276.856858015,306.56505799300004,1.0,10000.0,500.0,3GPP
2686.0,583.523075103,276.960047007,306.563028096,3.0,10000.0,500.0,3GPP
2687.0,583.626836061,277.062067032,306.56476902899993,3.0,10000.0,500.0,3GPP
2688.0,583.722578048,277.164480925,306.5580971229999,3.0,10000.0,500.0,3GPP
2689.0,583.847129106,277.269211054,306.57791805200003,3.0,10000.0,500.0,3GPP
2690.0,583.932607174,277.373914003,306.5586931710001,3.0,10000.0,500.0,3GPP
2691.0,584.034474134,277.477929115,306.556545019,3.0,10000.0,500.0,3GPP
2692.0,584.138245105,277.580849886,306.557395219,3.0,10000.0,500.0,3GPP
2693.0,584.237617016,277.683401108,306.55421590799995,3.0,10000.0,500.0,3GPP
2694.0,584.351818084,277.790784121,306.561033963,3.0,10000.0,500.0,3GPP
2695.0,584.450864076,277.892738104,306.558125972,3.0,10000.0,500.0,3GPP
2696.0,584.556874037,277.994781971,306.56209206599993,3.0,10000.0,500.0,3GPP
2697.0,584.656636953,278.096702099,306.55993485399995,3.0,10000.0,500.0,3GPP
2698.0,584.752612114,278.200098038,306.552514076,3.0,10000.0,500.0,3GPP
2699.0,584.859493017,278.302727938,306.556765079,3.0,10000.0,500.0,3GPP
2700.0,584.962695121,278.405762911,306.55693221,3.0,10000.0,500.0,3GPP
2701.0,585.075093031,278.507962942,306.56713008900005,3.0,10000.0,500.0,3GPP
2702.0,585.166157007,278.6129601,306.55319690700003,3.0,10000.0,500.0,3GPP
2703.0,585.272788048,278.718255997,306.554532051,3.0,10000.0,500.0,3GPP
2704.0,585.372895956,278.822109938,306.550786018,3.0,10000.0,500.0,3GPP
2705.0,585.475409984,278.924006939,306.551403045,3.0,10000.0,500.0,3GPP
2706.0,585.590463161,279.027177095,306.563286066,3.0,10000.0,500.0,3GPP
2707.0,585.696135044,279.131517887,306.56461715700004,3.0,10000.0,500.0,3GPP
2708.0,585.80063796,279.234391928,306.56624603200004,3.0,10000.0,500.0,3GPP
2709.0,585.905898094,279.337223053,306.568675041,3.0,10000.0,500.0,3GPP
2710.0,586.007642984,279.441446066,306.56619691799995,3.0,10000.0,500.0,3GPP
2711.0,586.109279155,279.545041084,306.564238071,3.0,10000.0,500.0,3GPP
2712.0,586.217185974,279.646827936,306.570358038,3.0,10000.0,500.0,3GPP
2713.0,586.316442013,279.749006033,306.56743598,3.0,10000.0,500.0,3GPP
2714.0,586.426823139,279.853374004,306.57344913500003,3.0,10000.0,500.0,3GPP
2715.0,586.52246809,279.96015811,306.56230997999995,3.0,10000.0,500.0,3GPP
2716.0,586.623001098,280.062794924,306.56020617400003,3.0,10000.0,500.0,3GPP
2717.0,586.739768982,280.165199041,306.574569941,3.0,10000.0,500.0,3GPP
2718.0,586.839831114,280.270442009,306.569389105,3.0,10000.0,500.0,3GPP
2719.0,586.952912092,280.373821974,306.579090118,3.0,10000.0,500.0,3GPP
2720.0,587.0504601,280.47648406,306.57397604,3.0,10000.0,500.0,3GPP
2721.0,587.151431083,280.579504967,306.57192611600004,3.0,10000.0,500.0,3GPP
2722.0,587.257303953,280.681940079,306.575363874,3.0,10000.0,500.0,3GPP
2723.0,587.36295104,280.784337044,306.578613996,3.0,10000.0,500.0,3GPP
2724.0,587.465744018,280.886090994,306.579653024,3.0,10000.0,500.0,3GPP
2725.0,587.568954944,280.98935008,306.579604864,3.0,10000.0,500.0,3GPP
2726.0,587.671103,281.091495037,306.579607963,1.0,10000.0,500.0,3GPP
2727.0,587.773118972,281.193500042,306.57961893000004,1.0,10000.0,500.0,3GPP
2728.0,587.879979133,281.297106028,306.58287310500003,1.0,10000.0,500.0,3GPP
2729.0,587.983520984,281.399018049,306.58450293500005,1.0,10000.0,500.0,3GPP
2730.0,588.08198905,281.500833035,306.5811560149999,1.0,10000.0,500.0,3GPP
2731.0,588.187834024,281.605050087,306.58278393700004,1.0,10000.0,500.0,3GPP
2732.0,588.296530962,281.706928015,306.589602947,1.0,10000.0,500.0,3GPP
2733.0,588.396223068,281.81063509,306.58558797800004,1.0,10000.0,500.0,3GPP
2734.0,588.500056028,281.912488937,306.58756709100004,1.0,10000.0,500.0,3GPP
2735.0,588.606676101,282.014930964,306.591745137,1.0,10000.0,500.0,3GPP
2736.0,588.700273037,282.116981983,306.583291054,1.0,10000.0,500.0,3GPP
2737.0,588.808050155,282.21925807,306.588792085,1.0,10000.0,500.0,3GPP
2738.0,588.916842937,282.321310043,306.595532894,1.0,10000.0,500.0,3GPP
2739.0,589.020343065,282.424587011,306.595756054,1.0,10000.0,500.0,3GPP
2740.0,589.122679949,282.527895927,306.59478402200006,1.0,10000.0,500.0,3GPP
2741.0,589.236401081,282.630144119,306.60625696200003,1.0,10000.0,500.0,3GPP
2742.0,589.334925174,282.735069036,306.59985613799995,1.0,10000.0,500.0,3GPP
2743.0,589.439730167,282.836751938,306.602978229,1.0,10000.0,500.0,3GPP
2744.0,589.555586099,282.939277887,306.61630821200004,1.0,10000.0,500.0,3GPP
2745.0,589.655993938,283.041471004,306.61452293400004,1.0,10000.0,500.0,3GPP
2746.0,589.756898164,283.144200087,306.61269807699995,1.0,10000.0,500.0,3GPP
2747.0,589.863018036,283.251082897,306.61193513899997,1.0,10000.0,500.0,3GPP
2748.0,589.962335109,283.353300095,306.609035014,1.0,10000.0,500.0,3GPP
2749.0,590.076208114,283.458256006,306.617952108,1.0,10000.0,500.0,3GPP
2750.0,590.180907964,283.561614037,306.61929392699994,1.0,10000.0,500.0,3GPP
2751.0,590.289426088,283.663350105,306.626075983,1.0,10000.0,500.0,3GPP
2752.0,590.386799097,283.765772104,306.621026993,1.0,10000.0,500.0,3GPP
2753.0,590.49684906,283.868093014,306.62875604600003,1.0,10000.0,500.0,3GPP
2754.0,590.596035957,283.97045207,306.625583887,1.0,10000.0,500.0,3GPP
2755.0,590.706511974,284.072731018,306.633780956,1.0,10000.0,500.0,3GPP
2756.0,590.807039022,284.175199032,306.63183999,1.0,10000.0,500.0,3GPP
2757.0,590.919420957,284.282418013,306.6370029440001,1.0,10000.0,500.0,3GPP
2758.0,591.02238512,284.390556097,306.63182902299997,1.0,10000.0,500.0,3GPP
2759.0,591.123269081,284.492487907,306.630781174,1.0,10000.0,500.0,3GPP
2760.0,591.225000143,284.594347,306.63065314299996,1.0,10000.0,500.0,3GPP
2761.0,591.337512016,284.697516918,306.639995098,1.0,10000.0,500.0,3GPP
2762.0,591.435431003,284.799690962,306.63574004099996,1.0,10000.0,500.0,3GPP
2763.0,591.541389942,284.901906967,306.639482975,1.0,10000.0,500.0,3GPP
2764.0,591.642236948,285.004462004,306.637774944,1.0,10000.0,500.0,3GPP
2765.0,612.754610061,285.106662035,327.647948026,2.0,10000.0,500.0,3GPP
2766.0,612.866071939,285.208511114,327.657560825,2.0,10000.0,500.0,3GPP
2767.0,612.965728044,285.311221123,327.654506921,2.0,10000.0,500.0,3GPP
2768.0,613.064759969,285.413225889,327.65153408,2.0,10000.0,500.0,3GPP
2769.0,613.166356086,285.517771006,327.64858508,2.0,10000.0,500.0,3GPP
2770.0,613.271006107,285.620403051,327.65060305599997,2.0,10000.0,500.0,3GPP
2771.0,613.37137413,285.724468946,327.64690518400005,2.0,10000.0,500.0,3GPP
2772.0,613.481769085,285.82624507,327.65552401499997,2.0,10000.0,500.0,3GPP
2773.0,613.585400104,285.92810607,327.65729403399996,2.0,10000.0,500.0,3GPP
2774.0,613.681074142,286.030067921,327.65100622100005,2.0,10000.0,500.0,3GPP
2775.0,613.785027027,286.132508993,327.65251803399997,2.0,10000.0,500.0,3GPP
2776.0,613.886610985,286.23633194,327.65027904499993,2.0,10000.0,500.0,3GPP
2777.0,613.990543127,286.339570045,327.650973082,2.0,10000.0,500.0,3GPP
2778.0,614.097100019,286.44282198,327.65427803899996,2.0,10000.0,500.0,3GPP
2779.0,614.193535089,286.546725035,327.64681005399996,2.0,10000.0,500.0,3GPP
2780.0,614.294955015,286.648999929,327.645955086,2.0,10000.0,500.0,3GPP
2781.0,614.400686979,286.75158,327.64910697900007,2.0,10000.0,500.0,3GPP
2782.0,614.504415989,286.854119062,327.650296927,2.0,10000.0,500.0,3GPP
2783.0,614.610558033,286.957992077,327.652565956,2.0,10000.0,500.0,3GPP
2784.0,614.707314968,287.059967041,327.647347927,2.0,10000.0,500.0,3GPP
2785.0,614.814344167,287.162015915,327.65232825199996,2.0,10000.0,500.0,3GPP
2786.0,614.914476156,287.264621973,327.649854183,2.0,10000.0,500.0,3GPP
2787.0,615.021134138,287.367062092,327.65407204599995,2.0,10000.0,500.0,3GPP
2788.0,615.119959116,287.47282505,327.64713406600004,2.0,10000.0,500.0,3GPP
2789.0,615.222100019,287.575845957,327.64625406199997,2.0,10000.0,500.0,3GPP
2790.0,615.327720165,287.67772603,327.649994135,2.0,10000.0,500.0,3GPP
2791.0,615.428989172,287.78126502,327.647724152,2.0,10000.0,500.0,3GPP
2792.0,615.535995006,287.883677959,327.652317047,2.0,10000.0,500.0,3GPP
2793.0,615.6378901,287.986004114,327.651885986,2.0,10000.0,500.0,3GPP
2794.0,615.74784708,288.088351965,327.659495115,2.0,10000.0,500.0,3GPP
2795.0,615.849591016,288.191123009,327.65846800699995,2.0,10000.0,500.0,3GPP
2796.0,615.959733963,288.29600811,327.66372585299996,2.0,10000.0,500.0,3GPP
2797.0,616.066497087,288.399039984,327.667457103,2.0,10000.0,500.0,3GPP
2798.0,616.165208101,288.504900932,327.66030716899996,2.0,10000.0,500.0,3GPP
2799.0,616.270514011,288.608026028,327.66248798300006,2.0,10000.0,500.0,3GPP
2800.0,616.374694109,288.710936069,327.66375803999995,2.0,10000.0,500.0,3GPP
2801.0,616.475255966,288.813533068,327.66172289799994,2.0,10000.0,500.0,3GPP
2802.0,616.576498031,288.918082952,327.658415079,2.0,10000.0,500.0,3GPP
2803.0,616.682147979,289.022505999,327.65964198,2.0,10000.0,500.0,3GPP
2804.0,616.785835027,289.124696016,327.661139011,2.0,10000.0,500.0,3GPP
2805.0,616.892783165,289.226843119,327.66594004599995,2.0,10000.0,500.0,3GPP
2806.0,617.005005121,289.330461979,327.67454314199995,2.0,10000.0,500.0,3GPP
2807.0,617.099214077,289.434808016,327.6644060610001,0.0,10000.0,500.0,3GPP
2808.0,617.208380937,289.536999941,327.67138099600004,0.0,10000.0,500.0,3GPP
2809.0,617.308248043,289.639704943,327.6685431,0.0,10000.0,500.0,3GPP
2810.0,617.414930105,289.743869066,327.67106103900005,0.0,10000.0,500.0,3GPP
2811.0,617.519067049,289.846786976,327.672280073,0.0,10000.0,500.0,3GPP
2812.0,617.621780157,289.949537992,327.672242165,0.0,10000.0,500.0,3GPP
2813.0,617.721402168,290.054375887,327.66702628100006,0.0,10000.0,500.0,3GPP
2814.0,617.821614027,290.156378984,327.665235043,0.0,10000.0,500.0,3GPP
2815.0,617.927551031,290.258308887,327.669242144,0.0,10000.0,500.0,3GPP
2816.0,618.027610063,290.363919973,327.66369009,0.0,10000.0,500.0,3GPP
2817.0,618.130166053,290.466981888,327.663184165,0.0,10000.0,500.0,3GPP
2818.0,618.235110044,290.570775032,327.664335012,0.0,10000.0,500.0,3GPP
2819.0,618.338924169,290.67315197,327.66577219900006,0.0,10000.0,500.0,3GPP
2820.0,618.440721035,290.779217958,327.661503077,0.0,10000.0,500.0,3GPP
2821.0,618.548481941,290.881613016,327.66686892499996,0.0,10000.0,500.0,3GPP
2822.0,618.644277096,290.984227896,327.6600492,0.0,10000.0,500.0,3GPP
2823.0,618.748243093,291.086497068,327.661746025,0.0,10000.0,500.0,3GPP
2824.0,618.858174085,291.189785004,327.668389081,0.0,10000.0,500.0,3GPP
2825.0,618.96206212,291.292579889,327.669482231,0.0,10000.0,500.0,3GPP
2826.0,619.06024003,291.394974947,327.66526508300007,0.0,10000.0,500.0,3GPP
2827.0,619.17980504,291.498094082,327.681710958,0.0,10000.0,500.0,3GPP
2828.0,619.274667978,291.601437092,327.673230886,0.0,10000.0,500.0,3GPP
2829.0,619.370771169,291.706465006,327.66430616300005,0.0,10000.0,500.0,3GPP
2830.0,619.476151943,291.813344955,327.662806988,0.0,10000.0,500.0,3GPP
2831.0,619.57162714,291.918205023,327.65342211700005,0.0,10000.0,500.0,3GPP
2832.0,619.682932138,292.020698071,327.66223406699993,0.0,10000.0,500.0,3GPP
2833.0,619.782670021,292.124250889,327.65841913199995,0.0,10000.0,500.0,3GPP
2834.0,619.884237051,292.226223946,327.658013105,0.0,10000.0,500.0,3GPP
2835.0,619.986664056,292.328370094,327.658293962,0.0,10000.0,500.0,3GPP
2836.0,620.092774152,292.430453062,327.6623210899999,0.0,10000.0,500.0,3GPP
2837.0,620.195466995,292.532989979,327.66247701599997,0.0,10000.0,500.0,3GPP
2838.0,620.297287941,292.634885073,327.662402868,0.0,10000.0,500.0,3GPP
2839.0,620.396780967,292.736730099,327.66005086800004,0.0,10000.0,500.0,3GPP
2840.0,620.501391172,292.842016935,327.659374237,0.0,10000.0,500.0,3GPP
2841.0,620.607373953,292.945878983,327.66149497,0.0,10000.0,500.0,3GPP
2842.0,620.709216118,293.047951937,327.661264181,0.0,10000.0,500.0,3GPP
2843.0,620.806715011,293.149918079,327.6567969320001,0.0,10000.0,500.0,3GPP
2844.0,620.910976171,293.255739927,327.65523624400004,0.0,10000.0,500.0,3GPP
2845.0,641.98052001,293.357597113,348.62292289699997,3.0,10000.0,500.0,3GPP
2846.0,642.084726095,293.463728905,348.62099718999997,3.0,10000.0,500.0,3GPP
2847.0,642.183634996,293.567325115,348.616309881,3.0,10000.0,500.0,3GPP
2848.0,642.289790153,293.669706106,348.62008404700003,3.0,10000.0,500.0,3GPP
2849.0,642.389763117,293.771471977,348.61829114000005,3.0,10000.0,500.0,3GPP
2850.0,642.496932983,293.87360692,348.623326063,3.0,10000.0,500.0,3GPP
2851.0,642.596457958,293.976762056,348.619695902,3.0,10000.0,500.0,3GPP
2852.0,642.708280086,294.079314947,348.62896513899994,3.0,10000.0,500.0,3GPP
2853.0,642.803176164,294.181857109,348.62131905499996,3.0,10000.0,500.0,3GPP
2854.0,642.910243988,294.28499198,348.6252520080001,3.0,10000.0,500.0,3GPP
2855.0,643.019942999,294.38754797,348.632395029,3.0,10000.0,500.0,3GPP
